wave/AA   f_lambda/F_Ha
      15892.6  1.94047e-05
      15909.2  1.92818e-05
      15923.1  1.92651e-05
      15939.8  1.92449e-05
      15956.6  1.92247e-05
      15970.6  1.92078e-05
      15987.4  1.91877e-05
      16004.2  1.91674e-05
      16021.1  1.91472e-05
      16035.2  1.91304e-05
      16052.1  1.91102e-05
      16069.1  1.90901e-05
      16083.3  1.90732e-05
      16100.3  1.90530e-05
      16117.4  1.91441e-05
      16131.7  1.90160e-05
      16148.8  1.89958e-05
      16166.0  1.89756e-05
      16180.3  1.89588e-05
      16197.6  1.89386e-05
      16212.0  1.89218e-05
      16229.3  1.89016e-05
      16246.7  1.88814e-05
      16261.1  1.88646e-05
      16278.6  1.88444e-05
      16293.1  1.88276e-05
      16310.6  1.88074e-05
      16328.1  1.87872e-05
      16342.8  1.87703e-05
      16360.4  1.87502e-05
      16375.1  1.87333e-05
      16392.7  1.87132e-05
      16410.4  1.87029e-05
      16425.2  1.87953e-05
      16443.0  1.87749e-05
      16457.8  1.86391e-05
      16475.7  1.86189e-05
      16490.6  1.86021e-05
      16508.5  1.85819e-05
      16523.5  1.85651e-05
      16541.5  1.85449e-05
      16556.5  1.85281e-05
      16574.5  1.85079e-05
      16589.6  1.84911e-05
      16607.8  1.84709e-05
      16622.9  1.84541e-05
      16641.1  1.84339e-05
      16656.3  1.84171e-05
      16674.6  1.83969e-05
      16689.9  1.83801e-05
      16708.2  1.83598e-05
      16723.5  1.83430e-05
      16742.0  1.83228e-05
      16757.4  1.83060e-05
      16772.8  1.82892e-05
      16791.3  1.82690e-05
      16806.8  1.82522e-05
      16825.4  1.83773e-05
      16840.9  1.82054e-05
      16856.5  1.81886e-05
      16875.2  1.81684e-05
      16890.9  1.81516e-05
      16909.7  1.81314e-05
      16925.4  1.81146e-05
      16941.1  1.80978e-05
      16960.0  1.80776e-05
      16975.8  1.80608e-05
      16994.8  1.80407e-05
      17010.6  1.80717e-05
      17026.5  1.80070e-05
      17045.6  1.79869e-05
      17061.6  1.79700e-05
      17077.6  1.79532e-05
      17096.8  1.79331e-05
      17112.8  1.79162e-05
      17128.9  1.78994e-05
      17148.2  1.78792e-05
      17164.4  1.78624e-05
      17180.6  1.78455e-05
      17200.0  1.78159e-05
      17216.2  1.77991e-05
      17232.5  1.77823e-05
      17248.8  1.77655e-05
      17268.4  1.77453e-05
      17284.8  1.77285e-05
      17301.2  1.77117e-05
      17320.9  1.76916e-05
      17337.4  1.76747e-05
      17353.9  1.76580e-05
      17370.4  1.78289e-05
      17390.3  1.76209e-05
      17406.9  1.76041e-05
      17423.5  1.75874e-05
      17440.2  1.75705e-05
      17456.9  1.75537e-05
      17477.0  1.75242e-05
      17493.8  1.75074e-05
      17510.6  1.74906e-05
      17527.4  1.74738e-05
      17547.6  1.74536e-05
      17564.5  1.74369e-05
      17581.5  1.74201e-05
      17598.5  1.74033e-05
      17615.5  1.73865e-05
      17632.5  1.73697e-05
      17653.0  1.73496e-05
      17670.1  1.73327e-05
      17687.2  1.73067e-05
      17704.4  1.72899e-05
      17721.6  1.72731e-05
      17738.9  1.72563e-05
      17756.1  1.72396e-05
      17776.9  1.72194e-05
      17794.3  1.72026e-05
      17811.6  1.71858e-05
      17829.1  1.71690e-05
      17846.5  1.71523e-05
      17864.0  1.71354e-05
      17881.5  1.71095e-05
      17899.1  1.70928e-05
      17916.7  1.70760e-05
      17937.8  1.70558e-05
      17955.5  1.70390e-05
      17973.2  1.70223e-05
      17990.9  1.70055e-05
      18008.7  1.69887e-05
      18026.5  1.69720e-05
      18044.3  1.69461e-05
      18062.2  1.69293e-05
      18080.1  1.69126e-05
      18098.1  1.69138e-05
      18116.1  1.68791e-05
      18134.1  1.68622e-05
      18152.1  1.68545e-05
      18170.2  1.68287e-05
      18188.3  1.70450e-05
      18206.5  1.67862e-05
      18224.7  1.67694e-05
      18242.9  1.67527e-05
      18261.2  1.67359e-05
      18279.5  1.67192e-05
      18297.9  1.67024e-05
      18316.3  1.66857e-05
      18334.7  1.66689e-05
      18353.1  1.66432e-05
      18371.6  1.66265e-05
      18390.2  1.66097e-05
      18408.7  1.65930e-05
      18427.3  1.65762e-05
      18446.0  1.65594e-05
      18464.7  1.65427e-05
      18483.4  1.65171e-05
      18502.1  1.65004e-05
      18520.9  1.64836e-05
      18539.8  1.64669e-05
      18554.9  1.64535e-05
      18573.8  1.64368e-05
      18592.7  1.64200e-05
      18611.7  1.63945e-05
      18630.7  1.63778e-05
      18649.8  1.63610e-05
      18668.9  1.63443e-05
      18688.0  1.63276e-05
      18707.2  1.65898e-05
      18722.5  1.62887e-05
      18741.8  1.62720e-05
      18761.1  2.24792e-05
      18780.4  1.62385e-05
      18799.8  1.62218e-05
      18819.2  1.62051e-05
      18838.6  1.61883e-05
      18854.2  1.61663e-05
      18873.7  1.61496e-05
      18893.3  1.61329e-05
      18912.9  1.61162e-05
      18932.5  1.60995e-05
      18952.2  1.60827e-05
      18968.0  1.60608e-05
      18987.7  1.60441e-05
      19007.5  1.60273e-05
      19027.3  1.60106e-05
      19047.2  1.59939e-05
      19063.2  1.59806e-05
      19083.1  1.59553e-05
      19103.1  1.59557e-05
      19123.1  1.59219e-05
      19139.2  1.59085e-05
      19159.3  1.58918e-05
      19179.5  1.58666e-05
      19199.7  1.58499e-05
      19215.9  1.58366e-05
      19236.1  1.58199e-05
      19256.4  1.58032e-05
      19276.8  1.57781e-05
      19293.1  1.57647e-05
      19313.6  1.57481e-05
      19334.0  1.57313e-05
      19350.5  1.57180e-05
      19371.0  1.57013e-05
      19391.6  1.56762e-05
      19412.3  1.56680e-05
      19428.8  1.56462e-05
      19449.5  1.59566e-05
      19470.3  1.56129e-05
      19487.0  1.55912e-05
      19507.8  1.55745e-05
      19528.7  1.55579e-05
      19545.5  1.55529e-05
      19566.4  1.55195e-05
      19587.5  1.55028e-05
      19604.3  1.54895e-05
      19625.4  1.54729e-05
      19646.6  1.54562e-05
      19663.5  1.54346e-05
      19684.7  1.54179e-05
      19701.8  1.54047e-05
      19723.1  1.53880e-05
      19744.4  1.53714e-05
      19761.5  1.53498e-05
      19783.0  1.53331e-05
      19804.5  1.53165e-05
      19821.7  1.53032e-05
      19843.3  1.52783e-05
      19860.6  1.52650e-05
      19882.2  1.52484e-05
      19903.9  1.52318e-05
      19921.3  1.52185e-05
      19943.1  1.51937e-05
      19960.6  1.51804e-05
      19982.5  1.51638e-05
      20000.0  1.51505e-05
      20022.0  1.51257e-05
      20039.6  1.51124e-05
      20061.6  1.50958e-05
      20083.7  1.50792e-05
      20101.4  1.50578e-05
      20123.6  1.50412e-05
      20141.4  1.50279e-05
      20163.7  1.50113e-05
      20181.5  1.49900e-05
      20203.9  1.49734e-05
      20221.8  1.49520e-05
      20244.3  1.49354e-05
      20262.3  1.49222e-05
      20284.8  1.49055e-05
      20302.9  1.48843e-05
      20325.5  1.48677e-05
      20343.7  1.48544e-05
      20366.4  1.48379e-05
      20384.6  1.48166e-05
      20407.4  1.48001e-05
      20425.7  1.47868e-05
      20448.6  1.47702e-05
      20467.0  1.47490e-05
      20485.4  1.47358e-05
      20508.4  1.47192e-05
      20526.9  1.46980e-05
      20550.0  1.46815e-05
      20568.6  1.46682e-05
      20591.8  1.49447e-05
      20610.4  1.46384e-05
      20629.1  1.46173e-05
      20652.5  1.46008e-05
      20671.2  1.45875e-05
      20694.7  1.45631e-05
      20713.5  1.45499e-05
      20737.0  1.45333e-05
      20755.9  1.45201e-05
      20774.8  1.44990e-05
      20798.5  1.44825e-05
      20817.5  1.44693e-05
      20836.6  1.44482e-05
      20860.4  1.44317e-05
      20879.5  1.44185e-05
      20903.5  1.44021e-05
      20922.7  1.43810e-05
      20941.9  1.43678e-05
      20966.0  1.43513e-05
      20985.3  1.43303e-05
      21004.6  1.43172e-05
      21028.8  1.43006e-05
      21048.3  1.42875e-05
      21067.7  1.42665e-05
      21092.1  1.42500e-05
      21111.6  1.42368e-05
      21131.2  1.42237e-05
      21155.7  1.41994e-05
      21175.4  1.41863e-05
      21195.1  1.41654e-05
      21214.8  1.41523e-05
      21239.5  1.41357e-05
      21259.3  1.41226e-05
      21279.2  1.41017e-05
      21304.0  1.40853e-05
      21324.0  1.40721e-05
      21343.9  1.40513e-05
      21364.0  1.40382e-05
      21389.0  1.40217e-05
      21409.1  1.40009e-05
      21429.2  1.39878e-05
      21449.4  1.39746e-05
      21474.7  1.39506e-05
      21494.9  1.39375e-05
      21515.2  1.39243e-05
      21535.6  1.39036e-05
      21561.0  1.38871e-05
      21581.4  1.38740e-05
      21601.9  1.38533e-05
      21622.4  1.38477e-05
      21648.1  1.38313e-05
      21668.6  1.42472e-05
      21689.3  1.37900e-05
      21709.9  1.37769e-05
      21730.6  1.37563e-05
      21756.6  1.37398e-05
      21777.4  1.37267e-05
      21798.2  1.37061e-05
      21819.1  1.36930e-05
      21840.0  1.36799e-05
      21860.9  1.36593e-05
      21887.2  1.36430e-05
      21908.2  1.36298e-05
      21929.3  1.36093e-05
      21950.4  1.35962e-05
      21971.6  1.35831e-05
      21992.8  1.35626e-05
      22019.3  1.35463e-05
      22040.6  1.35332e-05
      22062.0  1.35127e-05
      22083.3  1.34996e-05
      22104.8  1.34865e-05
      22126.2  1.34661e-05
      22147.7  1.34530e-05
      22169.3  1.34399e-05
      22196.2  1.33722e-05
      22217.9  1.33591e-05
      22239.6  1.33461e-05
      22261.3  1.33258e-05
      22283.1  1.33127e-05
      22304.9  1.32998e-05
      22326.7  1.32794e-05
      22348.6  1.32664e-05
      22370.6  1.32534e-05
      22392.5  1.32331e-05
      22414.6  1.32201e-05
      22436.6  1.32071e-05
      22464.3  1.31836e-05
      22486.4  1.31706e-05
      22508.6  1.31576e-05
      22530.9  1.31373e-05
      22553.2  1.31244e-05
      22575.5  1.31041e-05
      22597.9  1.30911e-05
      22620.3  1.30782e-05
      22642.8  1.30580e-05
      22665.3  1.30451e-05
      22687.9  1.30321e-05
      22710.5  1.30119e-05
      22733.2  1.29990e-05
      22755.9  1.29860e-05
      22778.6  1.29658e-05
      22801.4  1.28599e-05
      22824.2  9.55310e-06
      22847.1  9.54354e-06
      22870.0  9.53399e-06
      22893.0  9.51730e-06
      22916.0  9.49350e-06
      22939.1  9.48396e-06
      22962.2  9.47439e-06
      22985.4  9.45776e-06
      23008.6  9.44821e-06
      23031.8  9.43867e-06
      23055.1  9.42206e-06
      23078.5  9.41255e-06
      23101.9  9.40300e-06
      23119.5  9.39586e-06
      23142.9  9.37929e-06
      23166.5  9.36978e-06
      23190.0  9.36024e-06
      23213.6  9.34368e-06
      23237.3  9.33417e-06
      23261.0  9.32466e-06
      23284.8  9.30813e-06
      23308.6  9.29861e-06
      23332.5  9.28910e-06
      23356.4  9.27259e-06
      23380.4  9.26311e-06
      23404.4  9.25360e-06
      23422.4  9.24649e-06
      23446.5  9.23001e-06
      23470.6  9.22053e-06
      23494.8  9.21102e-06
      23519.1  9.19461e-06
      23543.4  9.18513e-06
      23567.7  9.17561e-06
      23592.1  9.15923e-06
      23610.5  9.15211e-06
      23634.9  9.14263e-06
      23659.5  9.12626e-06
      23684.1  9.11680e-06
      23708.7  9.10732e-06
      23733.4  9.09785e-06
      23758.1  9.08148e-06
      23776.7  9.07438e-06
      23801.6  9.06490e-06
      23826.4  9.06916e-06
      23851.4  9.03914e-06
      23876.4  9.02970e-06
      23895.1  9.01579e-06
      23920.2  9.02676e-06
      23945.4  8.99688e-06
      23970.6  8.98062e-06
      23995.8  8.97116e-06
      24014.8  8.96407e-06
      24040.1  8.96820e-06
      24065.5  8.93840e-06
      24090.9  8.92898e-06
      24116.4  8.91276e-06
      24135.6  8.90572e-06
      24161.1  8.90302e-06
      24186.8  8.88010e-06
      24212.5  8.87066e-06
      24231.8  8.86361e-06
      24257.6  8.84747e-06
      24283.4  8.83804e-06
      24309.3  8.82861e-06
      24335.3  8.82590e-06
      24354.8  8.80545e-06
      24380.8  8.79602e-06
      24407.0  8.77993e-06
      24426.6  8.77287e-06
      24452.8  8.76348e-06
      24479.1  8.74741e-06
      24505.4  8.74468e-06
      24525.2  8.73098e-06
      24551.6  8.71493e-06
      24578.1  8.70556e-06
      24597.9  8.69852e-06
      24624.5  8.68249e-06
      24651.2  8.67312e-06
      24677.9  8.66375e-06
      24697.9  8.66330e-06
      24724.7  8.64072e-06
      24751.6  8.63136e-06
      24771.7  8.61776e-06
      24798.7  8.60838e-06
      24825.7  8.59901e-06
      24846.0  8.58542e-06
      24873.1  8.57604e-06
      24900.3  8.56670e-06
      24920.7  8.55313e-06
      24948.0  8.54378e-06
      24975.3  8.54097e-06
      24995.9  8.52089e-06
      25023.3  8.51154e-06
      25050.8  8.49570e-06
      25071.5  8.48869e-06
      25099.1  8.47934e-06
      25119.9  8.46583e-06
      25147.6  8.45650e-06
      25175.4  8.44719e-06
      25196.2  8.43369e-06
      25224.1  8.42436e-06
      25252.1  8.41505e-06
      25273.1  8.41453e-06
      25301.1  8.39231e-06
      25322.2  8.38531e-06
      25350.4  8.36956e-06
      25378.6  8.36023e-06
      25399.8  8.34684e-06
      25428.2  8.33754e-06
      25449.5  8.33058e-06
      25477.9  8.31486e-06
      25506.4  8.30556e-06
      25527.9  8.29859e-06
      25556.5  8.28290e-06
      25578.0  8.27595e-06
      25606.7  8.26665e-06
      25628.3  8.25334e-06
      25657.2  8.25675e-06
      25678.9  8.23075e-06
      25707.8  8.22147e-06
      25736.9  8.21219e-06
      25758.7  8.19890e-06
      25787.8  8.18965e-06
      25809.7  8.18267e-06
      25839.0  8.16709e-06
      25861.0  8.16017e-06
      25890.4  8.14460e-06
      25912.5  8.13766e-06
      25941.9  8.12841e-06
      25964.1  8.11518e-06
      25993.7  8.10595e-06
      26016.0  8.09901e-06
      26045.7  8.08352e-06
      26068.1  8.07656e-06
      26097.9  8.06735e-06
      26120.3  8.05418e-06
      26150.3  8.08235e-06
      26172.8  8.03178e-06
      26202.9  8.02878e-06
      26225.5  8.01564e-06
      26255.8  8.01885e-06
      26278.5  8.59527e-06
      26308.8  7.97789e-06
      26331.6  7.97099e-06
      26362.1  7.96175e-06
      26384.9  7.94868e-06
      26407.9  7.94178e-06
      26438.5  7.92641e-06
      26461.5  7.91948e-06
      26492.3  7.91031e-06
      26515.4  7.89726e-06
      26546.3  7.88807e-06
      26569.5  7.88118e-06
      26600.5  7.86586e-06
      26623.8  7.85899e-06
      26647.2  7.84595e-06
      26678.4  7.83679e-06
      26701.8  7.82991e-06
      26733.1  7.81466e-06
      26756.7  7.84433e-06
      26780.3  7.79481e-06
      26811.8  7.78564e-06
      26835.4  7.77877e-06
      26867.1  7.76355e-06
      26890.9  7.75667e-06
      26914.7  7.74377e-06
      26946.5  7.73462e-06
      26970.4  7.72776e-06
      27002.4  7.71258e-06
      27026.4  7.70570e-06
      27050.4  7.69282e-06
      27082.6  7.68370e-06
      27106.8  7.67685e-06
      27131.0  7.66399e-06
      27163.3  7.65487e-06
      27187.6  7.64204e-06
      27211.9  7.63520e-06
      27244.5  7.62608e-06
      27268.9  7.61326e-06
      27293.4  7.60641e-06
      27326.1  7.59133e-06
      27350.7  7.58453e-06
      27375.4  7.57770e-06
      27408.3  7.56264e-06
      27433.0  7.55580e-06
      27457.8  7.54307e-06
      27491.0  7.53397e-06
      27515.8  7.52715e-06
      27540.8  7.51444e-06
      27574.1  7.50533e-06
      27599.2  7.53989e-06
      27624.2  7.48581e-06
      27657.8  7.47674e-06
      27683.0  7.46405e-06
      27708.2  7.45723e-06
      27733.5  7.44457e-06
      27767.3  7.43552e-06
      27792.7  7.42286e-06
      27818.1  7.41605e-06
      27852.1  7.40700e-06
      27877.7  7.39436e-06
      27903.3  7.38757e-06
      27928.9  7.37496e-06
      27963.2  7.36590e-06
      27988.9  7.35914e-06
      28014.8  7.34654e-06
      28040.6  7.33977e-06
      28075.1  7.32493e-06
      28101.1  7.31817e-06
      28127.1  7.30559e-06
      28153.2  7.29882e-06
      28188.0  7.28982e-06
      28214.2  7.27728e-06
      28240.4  7.27051e-06
      28266.7  7.25800e-06
      28301.8  7.24898e-06
      28328.2  7.24224e-06
      28354.6  7.22972e-06
      28381.1  7.22299e-06
      28407.6  7.21050e-06
      28443.1  7.20151e-06
      28469.7  7.18903e-06
      28496.4  7.18231e-06
      28523.2  7.17556e-06
      28550.0  7.16313e-06
      28585.8  7.15413e-06
      28612.7  7.14170e-06
      28639.6  7.13499e-06
      28666.7  7.12259e-06
      28693.7  7.11584e-06
      28729.9  7.10691e-06
      28757.1  7.14553e-06
      28784.3  7.08780e-06
      28811.6  7.07542e-06
      28839.0  7.06871e-06
      28866.4  7.05634e-06
      28893.8  7.04965e-06
      28930.5  7.04071e-06
      28958.1  7.02838e-06
      28985.7  7.02168e-06
      29013.4  7.00936e-06
      29041.1  7.00268e-06
      29068.9  6.99036e-06
      29096.7  6.98367e-06
      29133.9  6.97475e-06
      29161.9  6.96248e-06
      29189.9  6.95579e-06
      29217.9  6.94352e-06
      29246.1  6.93687e-06
      29274.2  6.92460e-06
      29302.5  6.91795e-06
      29330.8  6.91127e-06
      29368.6  6.89683e-06
      29397.0  6.89017e-06
      29425.4  6.87796e-06
      29454.0  6.87129e-06
      29482.5  6.85911e-06
      29511.2  6.85245e-06
      29539.9  6.84027e-06
      29568.6  6.83361e-06
      29597.4  6.82698e-06
      29626.3  6.81482e-06
      29655.2  6.80817e-06
      29693.8  6.79381e-06
      29722.9  6.78719e-06
      29752.0  6.77507e-06
      29781.1  6.76843e-06
      29810.3  6.75632e-06
      29839.6  6.74970e-06
      29868.9  6.73762e-06
      29898.3  6.73099e-06
      29927.8  6.72435e-06
      29957.3  6.71228e-06
      29986.8  6.70568e-06
      30016.5  6.69361e-06
      30046.1  6.68700e-06
      30075.9  6.67497e-06
      30105.7  6.66838e-06
      30135.5  6.65635e-06
      30165.5  6.64975e-06
      30195.4  6.64315e-06
      30225.5  6.63114e-06
      30255.6  6.62454e-06
      30285.7  6.61256e-06
      30315.9  6.60597e-06
      30346.2  6.59400e-06
      30376.5  6.58743e-06
      30406.9  6.63986e-06
      30437.4  6.56891e-06
      30467.9  6.55698e-06
      30498.5  6.55039e-06
      30529.1  6.54383e-06
      30559.8  6.53192e-06
      30590.6  6.52535e-06
      30621.4  6.51344e-06
      30652.3  6.50689e-06
      30683.3  6.49501e-06
      30714.3  6.48846e-06
      30745.4  6.47658e-06
      30776.5  6.47002e-06
      30807.7  6.45818e-06
      30839.0  6.45163e-06
      30870.3  6.44509e-06
      30901.7  6.43327e-06
      30933.2  6.42672e-06
      30964.7  6.41490e-06
      30996.3  6.40837e-06
      31027.9  6.39659e-06
      31059.6  6.39004e-06
      31091.4  6.37827e-06
      31112.6  6.37393e-06
      31144.5  6.36215e-06
      31176.5  6.35565e-06
      31208.5  6.34391e-06
      31240.6  6.33739e-06
      31272.7  6.33088e-06
      31304.9  6.31913e-06
      31337.2  6.31261e-06
      31369.6  6.30092e-06
      31402.0  6.29442e-06
      31434.5  6.28271e-06
      31467.0  6.27623e-06
      31488.8  6.26670e-06
      31521.4  6.26021e-06
      31554.2  6.24856e-06
      31587.0  6.24206e-06
      31619.8  6.23042e-06
      31652.8  6.22394e-06
      31685.8  6.21231e-06
      31718.9  6.20584e-06
      31740.9  6.19637e-06
      31774.1  6.18989e-06
      31807.4  6.17830e-06
      31840.7  6.17182e-06
      31874.1  6.16537e-06
      31907.6  6.15379e-06
      31941.1  6.14733e-06
      31974.7  6.13576e-06
      31997.2  6.13145e-06
      32030.9  6.11991e-06
      32064.7  6.11346e-06
      32098.6  6.10193e-06
      32132.5  6.08534e-06
      32166.5  6.07890e-06
      32189.3  6.06954e-06
      32223.4  6.06311e-06
      32257.6  6.05162e-06
      32291.9  6.04519e-06
      32326.2  6.03374e-06
      32360.7  6.02733e-06
      32383.7  6.01799e-06
      32418.2  6.01157e-06
      32452.8  6.00015e-06
      32487.5  5.99375e-06
      32522.3  5.98231e-06
      32545.5  5.97805e-06
      32580.4  5.96664e-06
      32615.4  5.96025e-06
      32650.4  5.94885e-06
      32685.5  5.94245e-06
      32709.0  5.93320e-06
      32744.3  5.92682e-06
      32779.6  5.91545e-06
      32815.0  5.89416e-06
      32838.6  5.83531e-06
      32874.1  4.93654e-06
      32909.7  4.93021e-06
      32945.4  4.92190e-06
      32981.2  4.99419e-06
      33005.1  4.90608e-06
      33041.0  4.89878e-06
      33076.9  4.89147e-06
      33113.0  4.88420e-06
      33137.0  4.87867e-06
      33173.2  4.87139e-06
      33209.5  4.86410e-06
      33245.8  4.85682e-06
      33270.1  4.85132e-06
      33306.5  4.84404e-06
      33343.1  4.83728e-06
      33379.7  4.82953e-06
      33404.2  4.82404e-06
      33440.9  4.81678e-06
      33477.8  4.80953e-06
      33502.4  4.80404e-06
      33539.4  4.79681e-06
      33576.4  4.78908e-06
      33613.6  4.78185e-06
      33638.4  4.77639e-06
      33675.7  4.76916e-06
      33713.0  4.76194e-06
      33738.0  4.75649e-06
      33775.5  4.74928e-06
      33813.1  4.74207e-06
      33838.2  4.73662e-06
      33875.9  4.72943e-06
      33913.7  4.72222e-06
      33951.6  4.71503e-06
      33976.9  4.70959e-06
      34014.9  4.70192e-06
      34053.0  4.69476e-06
      34078.5  4.68934e-06
      34116.8  4.68216e-06
      34155.1  4.67499e-06
      34180.7  4.66957e-06
      34219.2  4.66242e-06
      34257.8  4.65528e-06
      34283.6  4.64987e-06
      34322.3  4.64225e-06
      34361.1  4.63510e-06
      34387.0  4.62971e-06
      34426.0  4.62258e-06
      34465.0  4.61546e-06
      34491.1  4.61007e-06
      34530.3  4.60295e-06
      34556.5  4.59709e-06
      34595.8  4.58999e-06
      34635.3  4.58288e-06
      34661.6  4.57751e-06
      34701.2  4.57042e-06
      34740.9  4.56332e-06
      34767.4  4.55797e-06
      34807.2  4.55041e-06
      34833.8  4.54506e-06
      34873.8  4.53798e-06
      34913.8  4.53091e-06
      34940.6  4.52556e-06
      34980.8  4.51849e-06
      35021.1  4.51888e-06
      35048.1  4.50563e-06
      35088.5  4.49859e-06
      35115.6  4.49326e-06
      35156.2  4.48622e-06
      35196.9  4.47917e-06
      35224.1  4.48173e-06
      35265.0  4.46636e-06
      35292.3  4.46105e-06
      35333.3  4.45402e-06
      35360.7  4.44827e-06
      35401.9  4.44125e-06
      35443.2  4.43423e-06
      35470.8  4.43768e-06
      35512.3  4.42194e-06
      35540.0  4.41619e-06
      35581.6  4.40920e-06
      35609.4  4.40393e-06
      35651.2  4.39694e-06
      35693.0  4.38949e-06
      35721.0  4.38469e-06
      35763.0  4.38044e-06
      35791.1  4.37244e-06
      35833.3  4.36458e-06
      35861.5  4.35933e-06
      35903.9  4.35236e-06
      35932.2  4.34711e-06
      35974.7  4.33971e-06
      36003.2  4.33447e-06
      36045.9  4.32753e-06
      36074.4  4.32591e-06
      36117.3  4.31491e-06
      36160.3  4.30798e-06
      36189.0  4.30276e-06
      36232.1  4.29583e-06
      36260.9  4.29061e-06
      36304.3  4.28325e-06
      36333.2  4.27804e-06
      36376.7  4.27068e-06
      36405.8  4.26549e-06
      36449.4  4.25858e-06
      36478.6  4.25697e-06
      36522.4  4.24605e-06
      36551.7  4.24087e-06
      36595.7  4.23398e-06
      36625.1  4.22835e-06
      36669.3  4.22149e-06
      36698.9  4.21630e-06
      36743.2  4.20943e-06
      36772.9  4.20384e-06
      36802.6  4.19867e-06
      36847.2  4.19182e-06
      36877.0  4.18665e-06
      36921.8  4.17979e-06
      36951.8  4.17818e-06
      36996.8  4.16693e-06
      37026.8  4.16354e-06
      37072.0  4.15496e-06
      37102.2  4.14938e-06
      37147.5  4.14255e-06
      37177.8  4.13742e-06
      37223.4  4.13016e-06
      37253.8  4.12505e-06
      37284.3  4.11992e-06
      37330.1  4.11399e-06
      37360.7  4.10802e-06
      37406.6  4.20759e-06
      37437.4  4.09566e-06
      37483.6  4.08888e-06
      37514.4  4.08770e-06
      37560.8  4.07614e-06
      37591.8  4.07104e-06
      37622.8  4.06594e-06
      37669.4  4.05875e-06
      37700.6  4.05366e-06
      37747.4  4.04647e-06
      37778.7  4.04139e-06
      37810.0  4.03632e-06
      37857.1  4.02915e-06
      37888.6  4.02407e-06
      37935.9  4.01734e-06
      37967.5  4.01184e-06
      37999.2  4.00679e-06
      38046.7  4.00006e-06
      38078.5  3.99458e-06
      38126.3  3.98787e-06
      38158.2  3.98282e-06
      38190.2  3.98291e-06
      38238.3  3.97065e-06
      38270.4  3.96518e-06
      38318.6  3.95850e-06
      38350.9  3.95304e-06
      38383.2  3.94801e-06
      38431.7  3.94132e-06
      38464.1  3.93589e-06
      38496.6  3.93087e-06
      38545.5  3.92378e-06
      38578.1  3.91876e-06
      38627.1  3.91211e-06
      38659.9  3.90668e-06
      38692.7  3.90168e-06
      38742.0  3.89503e-06
      38775.0  3.88962e-06
      38808.0  3.88461e-06
      38857.6  3.87798e-06
      38890.8  3.87259e-06
      38924.0  3.86759e-06
      38973.9  3.86097e-06
      39007.3  3.85558e-06
      39040.7  3.85061e-06
      39090.9  3.85108e-06
      39124.5  3.83862e-06
      39158.1  3.83365e-06
      39208.6  3.82664e-06
      39242.4  3.82168e-06
      39276.2  3.81673e-06
      39327.0  3.80972e-06
      39361.0  3.80478e-06
      39395.0  3.79942e-06
      39446.1  3.79284e-06
      39480.3  3.78791e-06
      39514.5  3.78256e-06
      39566.0  3.77598e-06
      39600.3  3.77106e-06
      39634.8  3.76573e-06
      39669.3  3.76082e-06
      39721.1  3.75386e-06
      39755.8  3.74893e-06
      39790.5  3.74403e-06
      39842.7  3.73708e-06
      39877.5  3.73218e-06
      39912.4  3.72687e-06
      39947.4  3.72198e-06
      40000.0  3.71545e-06
      40035.1  3.71015e-06
      40070.3  3.70526e-06
      40123.2  3.69835e-06
      40158.6  3.69347e-06
      40194.0  3.68899e-06
      40229.5  3.69871e-06
      40282.8  3.67681e-06
      40318.4  3.67154e-06
      40354.1  3.66669e-06
      40389.9  3.66949e-06
      40443.7  3.65736e-06
      40479.6  3.64967e-06
      40515.6  4.38749e-06
      40551.6  3.63997e-06
      40605.8  3.63310e-06
      40642.0  3.62827e-06
      40678.3  3.62303e-06
      40714.6  3.61818e-06
      40769.2  3.61215e-06
      40805.7  3.60651e-06
      40842.3  3.60129e-06
      40878.9  3.59646e-06
      40934.0  3.59004e-06
      40970.8  3.58483e-06
      41007.6  3.58001e-06
      41044.6  3.57480e-06
      41081.6  3.56999e-06
      41137.2  3.56318e-06
      41174.3  3.55838e-06
      41211.6  3.55320e-06
      41248.9  3.54919e-06
      41286.2  3.54321e-06
      41342.4  3.53682e-06
      41379.9  3.53165e-06
      41417.5  3.52686e-06
      41455.2  3.52208e-06
      41511.8  3.51531e-06
      41549.7  3.51054e-06
      41587.6  3.50538e-06
      41625.6  3.50061e-06
      41663.6  3.49585e-06
      41701.7  3.50713e-06
      41759.0  3.48395e-06
      41797.3  3.47921e-06
      41835.7  3.47407e-06
      41874.1  3.46933e-06
      41912.6  3.46418e-06
      41970.5  3.45786e-06
      42009.2  3.45273e-06
      42048.0  3.44800e-06
      42086.8  3.44288e-06
      42125.7  3.43816e-06
      42164.7  3.43304e-06
      42223.2  3.42673e-06
      42262.4  3.42163e-06
      42301.6  3.41691e-06
      42340.9  3.41182e-06
      42380.3  3.40711e-06
      42419.7  3.40202e-06
      42459.2  3.39846e-06
      42518.7  3.39065e-06
      42558.4  3.38595e-06
      42598.1  3.38088e-06
      42638.0  3.37619e-06
      42677.9  3.37112e-06
      42717.9  3.36643e-06
      42758.0  3.36137e-06
      42818.2  3.35511e-06
      42858.5  3.35006e-06
      42898.8  3.34540e-06
      42939.2  3.34035e-06
      42979.7  3.34555e-06
      43020.3  3.33064e-06
      43060.9  3.32560e-06
